isCall,spot,strike,divExDate,dividend,Expiration,earlyExercise,euroModel,rate,borrowRate,vol,TradingDays,AmericanPrice,AmericanDelta,AmericanVega,EuropeanPrice,EuropeanDelta,EuropeanVega
False,54.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,45.9999996138801,-0.999999999801583,7.105427357601E-15,44.1658477758127,-0.998521966937273,0.000452603025685505
False,55.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,44.9999996140785,-0.999999999801585,-7.105427357601E-15,43.1673610255162,-0.998305059749242,0.000634116569521836
False,56.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,43.9999996142769,-0.999999999801584,0,42.1691116598122,-0.998042432863422,0.000876618780011995
False,57.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,42.9999996144753,-0.999999999801582,7.105427357601E-15,41.1711683831939,-0.997635374479654,0.00119420213717092
False,58.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,41.9999996146737,-0.999999999801583,-1.4210854715202E-14,40.1736668550614,-0.997170810794873,0.00160849529467555
False,59.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,40.9999996148722,-0.999999999801579,7.105427357601E-15,39.1766877803245,-0.996457015321279,0.00213418773775942
False,60.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,39.9999996150706,-0.999999999801582,-7.105427357601E-15,38.1804288723373,-0.995627831406662,0.00279759685141556
False,61.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,38.999999615269,-0.999999999801583,7.105427357601E-15,37.185087481807,-0.994644024667349,0.00362351885409851
False,62.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,37.9999996154674,-0.999999999801586,-7.105427357601E-15,36.1908778333872,-0.993222698581085,0.00463798467561816
False,63.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,36.9999996156658,-0.999999999801584,7.105427357601E-15,35.1981195995244,-0.991617408120111,0.00586991284385618
False,64.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,35.9999996158642,-0.999999999801582,0,34.207164922779,-0.989544301872052,0.00735022983416656
False,65.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,34.9999996160627,-0.999999999801584,-7.105427357601E-15,33.2183625366121,-0.987223741577909,0.00910291430382415
False,66.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,33.9999996162611,-0.999999999801583,0,32.2321708727019,-0.984239112844218,0.0111592103477989
False,67.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,32.9999996164595,-0.999999999801582,-1.4210854715202E-14,31.2491220060465,-0.980746954519977,0.0135447554812167
False,68.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,31.9999996166579,-0.999999999801587,0,30.269808188892,-0.976875919505014,0.016282589165602
False,69.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,30.9999996168563,-0.999999999801584,3.5527136788005E-15,29.2948401892474,-0.971905985092573,0.0193952280348952
False,70.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,29.9999996170547,-0.99999999980158,-3.5527136788005E-15,28.3250115373025,-0.966500252715159,0.0228945732113246
False,71.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,28.9999996172532,-0.999999999801583,0,27.3609797101228,-0.960118130648231,0.0267938054501151
False,72.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,27.9999996174516,-0.999999999801576,-2.1316282072803E-14,26.4036470008082,-0.953252636503023,0.0310945595206462
False,73.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,26.9999996176499,-0.999999999801397,-1.59872115546023E-13,25.4538781803677,-0.944915855559289,0.0357983571576064
False,74.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,25.9999996178484,-0.999999999800986,-5.66977575999772E-11,24.5126384826213,-0.936159310342524,0.0408912569664075
False,75.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,24.9999996031503,-0.999999967930759,-0.000271790866168686,23.5808970125612,-0.925931763434257,0.0463604090421867
False,76.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,23.9999996063628,-0.99999991247249,-0.000396268921811327,22.6596804318296,-0.915074461709908,0.0521787742452808
False,77.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,22.9974402698628,-0.992621353103385,0.00198553087764708,21.7500412835488,-0.902808822743283,0.0583149287068352
False,78.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,22.0023732657169,-0.982405012725042,0.0131612784144934,20.8530112887691,-0.8898892466993,0.0647344162751118
False,79.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,21.0269961824827,-0.962811676128517,0.0270442910575674,19.9696805375453,-0.87549091739417,0.0713926010532617
False,80.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,20.0734920730292,-0.941805881240884,0.0394386932414115,19.1011047810823,-0.860418486480448,0.0782381261291292
False,81.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,19.1432454851368,-0.919791030965261,0.0501955001539507,18.2483390714707,-0.843995116500186,0.0852181336867339
False,82.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,18.2348791216967,-0.897220944680762,0.0610497973257935,17.4123944373191,-0.826791107454525,0.0922739186962467
False,83.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,17.349214588436,-0.873650022108988,0.0714782154757252,16.5942153245663,-0.808663878669306,0.0993453049368256
False,84.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,16.4873506129276,-0.849616569293292,0.0821094336320627,15.7948190561654,-0.789325248954816,0.106371025144094
False,85.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,15.6497397939792,-0.825178317354609,0.0920691908644695,15.0150305667748,-0.769482497243612,0.113288101791479
False,86.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,14.8373117574425,-0.800196681676716,0.101317731610273,14.2556859209056,-0.748601429795073,0.120034255948488
False,87.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,14.0498428045033,-0.774788941197646,0.11025204555914,13.5175105630104,-0.727133002147069,0.126549718340886
False,88.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,13.287880817202,-0.749025235233949,0.118818355051133,12.8011641506406,-0.705114427086617,0.132777356755614
False,89.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,12.5519993718482,-0.722917861470398,0.126749810326926,12.1072409629387,-0.682381480435082,0.138662421087425
False,90.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,11.8421094809508,-0.696639184084735,0.134038501656807,11.4361564410499,-0.659335322468874,0.144159921903338
False,91.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,11.1587116810161,-0.670254737008455,0.140845415373244,10.7884185050875,-0.635946865489913,0.149218826286823
False,92.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,10.5017769037036,-0.64376955100355,0.1468373339431,10.1642955425218,-0.612190679848913,0.153802436280653
False,93.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,9.87137228250531,-0.617326531544733,0.15198538461105,9.56398145793765,-0.588326375893981,0.15787986836609
False,94.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,9.26738784904393,-0.590979118564288,0.156615581827689,8.98759222923906,-0.564380473092333,0.161423202628415
False,95.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,8.68950020773463,-0.564842004139152,0.1606991567996,8.4351550308877,-0.540433647123299,0.164408197189639
False,96.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,8.13770800580551,-0.53902227213657,0.163890620039577,7.90662451209242,-0.516649597793491,0.166839579736988
False,97.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,7.61152640708041,-0.513468680487217,0.166654435546777,7.40185277066937,-0.492998565977761,0.168688352114942
False,98.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,7.1106296736371,-0.488245037892501,0.168617738543313,6.92056587299483,-0.469554926838999,0.169947035710514
False,99.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,6.63481954601783,-0.463645360479102,0.169777880775873,6.46255486781105,-0.446546340132082,0.170656518165704
False,100.0,100.0,1.0,0.0,48.0,False,False,0.1,0.005,0.4,252,6.18339564143466,-0.439559029896908,0.170481002599224,6.02738171835153,-0.423939315489595,0.170803215895835
False,50.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,49.999999613086,-0.999999999801582,1.4210854715202E-14,48.1231792516996,-0.998895301694337,0.000117442691490055
False,51.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,48.9999996132845,-0.999999999801584,0,47.1242940439093,-0.998826530903146,0.000174335693500893
False,52.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,47.9999996134829,-0.999999999801581,-7.105427357601E-15,46.1254780188584,-0.998740168639978,0.000253999810851724
False,53.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,46.9999996136813,-0.999999999801583,1.4210854715202E-14,45.1267605405151,-0.998618781818326,0.000364309049615485
False,54.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,45.9999996138797,-0.999999999801585,0,44.128176941621,-0.998428436164629,0.000514078998492096
False,55.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,44.9999996140781,-0.999999999801583,7.105427357601E-15,43.129787297533,-0.998196276153899,0.000716029438315502
False,56.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,43.9999996142766,-0.999999999801583,1.4210854715202E-14,42.1316591604126,-0.997904547814715,0.000983795917079533
False,57.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,42.999999614475,-0.999999999801583,0,41.1338829641433,-0.997458507206303,0.00133437624838706
False,58.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,41.9999996146734,-0.999999999801582,0,40.1365592347309,-0.996917300645875,0.00178404588882586
False,59.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,40.9999996148718,-0.999999999801583,0,39.1398266572805,-0.996167376117503,0.00235466004981078
False,60.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,39.9999996150702,-0.999999999801585,0,38.1438752024979,-0.995299615511927,0.00307071163571493
False,61.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,38.9999996152686,-0.999999999801584,0,37.1489019709716,-0.994173784953327,0.00395707593824568
False,62.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,37.9999996154671,-0.999999999801583,0,36.1551549224125,-0.992698552188412,0.00504066941634562
False,63.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,36.9999996156655,-0.999999999801581,-7.105427357601E-15,35.1629568274819,-0.991037406408909,0.00635006157374818
False,64.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,35.9999996158639,-0.999999999801582,7.105427357601E-15,34.1726665656801,-0.98881485843103,0.00791596392165417
False,65.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,34.9999996160623,-0.999999999801583,7.105427357601E-15,33.1846587951781,-0.986428034985697,0.00976186080434616
False,66.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,33.9999996162607,-0.999999999801584,7.105427357601E-15,32.1993873299387,-0.983187018603224,0.0119187649817079
False,67.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,32.9999996164591,-0.999999999801582,7.105427357601E-15,31.2174230515136,-0.979618078658365,0.0144102813109015
False,68.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,31.9999996166576,-0.999999999801581,0,30.2393448293718,-0.975440527125904,0.0172596026987577
False,69.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,30.999999616856,-0.999999999801584,0,29.2657980787875,-0.970389964929063,0.0204860249639758
False,70.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,29.9999996170544,-0.999999999801584,7.105427357601E-15,28.2975667706364,-0.96473032814917,0.0241012535800493
False,71.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,28.9999996172528,-0.999999999801583,-3.5527136788005E-15,27.3353287401544,-0.958270660196252,0.028115492484666
False,72.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,27.9999996174512,-0.999999999801551,-5.32907051820075E-14,26.3799760416533,-0.951046965562111,0.0325304177389114
False,73.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,26.9999996176496,-0.999999999801365,-1.70530256582424E-13,25.4323895588232,-0.942644710262294,0.037343352033588
False,74.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,25.9999996168047,-0.999999997931614,-9.00375130896691E-07,24.4935243415295,-0.933745925605713,0.042540086339848
False,75.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,24.9999996016488,-0.999999960523715,-0.000273736494488475,23.5643449766099,-0.923261297167713,0.0481062255337292
False,76.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,23.9999996153875,-0.999999904887339,-9.04993114119179E-05,22.6458728313416,-0.912366627033485,0.0540121584244098
False,77.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,22.9976831385864,-0.99156514505105,0.00219645753613662,21.7391453042359,-0.899864514485388,0.0602265113179001
False,78.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,22.0052272056675,-0.979522170821564,0.0139699893754148,20.8451852117833,-0.886656861257379,0.0667133562001574
False,79.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,21.0323362829791,-0.959774139231465,0.0284801670281922,19.9650592881032,-0.872268127422471,0.0734266327767124
False,80.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,20.081913164073,-0.938629262323224,0.0408356440013264,19.0998093841316,-0.856969766499189,0.0803156473195621
False,81.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,19.1544309820804,-0.916571583945564,0.0520818004463344,18.2504596466423,-0.840590324719584,0.0873267350888227
False,82.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,18.249302039389,-0.893927878645741,0.0629874613522077,17.4180063999398,-0.823232412081972,0.0944019264994651
False,83.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,17.3669224313035,-0.870397638612626,0.0733347428609044,16.60335701647,-0.805144801171425,0.101481433965908
False,84.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,16.508313036369,-0.84637392251619,0.0840153782907542,15.807511475905,-0.785790692572459,0.10850466458092
False,85.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,15.6737793649888,-0.821900213236388,0.0940876009927116,15.0312656694755,-0.765911368549418,0.115409642556266
False,86.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,14.8646083955064,-0.797028185390264,0.103355071016777,14.2754193316221,-0.745160900513105,0.122135605916627
False,87.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,14.0802957777597,-0.7716833115142,0.112246244077053,13.5406827894259,-0.723727549193052,0.12862371682766
False,88.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,13.3213673108572,-0.74603404754281,0.120825858725006,12.8276788848723,-0.701846133482845,0.134818709837859
False,89.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,12.5884603442656,-0.720050589798128,0.128670527422875,12.1369834408739,-0.679231002196132,0.140667034760673
False,90.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,11.8813283612953,-0.693909072975939,0.135987091233282,11.468986688331,-0.656322604439626,0.146125338405771
False,91.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,11.2006238507586,-0.66769755354648,0.142680392544314,10.824173382849,-0.633102754677603,0.151144004815354
False,92.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,10.5461310156669,-0.641403411259733,0.148694262004154,10.2027910105004,-0.609549414435158,0.155687939103247
False,93.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,9.91800737554209,-0.615165966870966,0.153773379380315,9.60502185383366,-0.585887411807667,0.159727209217978
False,94.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,9.31606119289322,-0.589030630720049,0.158380130825892,9.03096274847797,-0.562161356775385,0.16323485709742
False,95.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,8.74005855499225,-0.563106011506367,0.162386676339144,8.48063001142879,-0.538441255510451,0.166188514002062
False,96.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,8.18985314230179,-0.537521439897479,0.165602163857214,7.95397386916659,-0.514896584866071,0.16859345210174
False,97.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,7.66509656756662,-0.512209355232701,0.168307239608542,7.45083303224573,-0.491490042721608,0.170419707273112
False,98.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,7.16529587766428,-0.487222330993818,0.170357713169388,6.97093632379156,-0.468291705852217,0.171662750408615
False,99.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,6.69039384766827,-0.462849898749199,0.171495278203683,6.51407002006967,-0.445521776865899,0.17236205647317
False,100.0,100.0,1.0,0.0,49.0,False,False,0.1,0.005,0.4,252,6.23964143314963,-0.438999341854069,0.172165591172393,6.07979912759988,-0.423157419135585,0.172504296177033
False,50.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,49.9999996130857,-0.999999999801579,0,48.0853063626476,-0.998856545683776,0.000136417730516314
False,51.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,48.9999996132841,-0.999999999801583,7.105427357601E-15,47.0864634795265,-0.998777305321727,0.000200980433021414
False,52.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,47.9999996134825,-0.999999999801585,1.4210854715202E-14,46.0877001006993,-0.998683745685021,0.000290999521709523
False,53.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,46.999999613681,-0.999999999801583,-7.105427357601E-15,45.0890447680334,-0.9985352443089,0.000414261301855845
False,54.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,45.9999996138794,-0.999999999801584,0,44.0905432126908,-0.99833104430341,0.000581273954288974
False,55.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,44.9999996140778,-0.999999999801581,0,43.0922576189086,-0.998083326291164,0.000804959858065502
False,56.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,43.9999996142762,-0.999999999801586,-7.105427357601E-15,42.0942553237988,-0.997734351642136,0.00109904153745077
False,57.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,42.9999996144746,-0.999999999801585,-1.4210854715202E-14,41.0966493055322,-0.997283219533765,0.00148279407432028
False,58.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,41.9999996146731,-0.999999999801583,-7.105427357601E-15,40.0995269519502,-0.996656079613438,0.00197129872289281
False,59.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,40.9999996148715,-0.999999999801582,7.105427357601E-15,39.1030558824633,-0.995869959347167,0.00258854718126145
False,60.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,39.9999996150699,-0.999999999801582,7.105427357601E-15,38.1074285029008,-0.994963645294209,0.00335890043377418
False,61.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,38.9999996152683,-0.999999999801582,-1.4210854715202E-14,37.1128424458811,-0.993694344739927,0.00430732517416033
False,62.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,37.9999996154667,-0.999999999801582,-7.105427357601E-15,36.1195796606542,-0.99216569195846,0.00546147978389655
False,63.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,36.9999996156651,-0.999999999801584,7.105427357601E-15,35.1279866867848,-0.990292395375503,0.00685190924378531
False,64.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,35.9999996158636,-0.999999999801582,-7.105427357601E-15,34.1383638917306,-0.988077522126766,0.00850192156372742
False,65.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,34.999999616062,-0.999999999801583,0,33.1511663488304,-0.985474650509523,0.0104419474770836
False,66.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,33.9999996162604,-0.999999999801583,0,32.16685244532,-0.98213008261985,0.0126991880145582
False,67.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,32.9999996164588,-0.999999999801584,7.105427357601E-15,31.1859993319249,-0.978486129308874,0.0152963161154425
False,68.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,31.9999996166572,-0.999999999801584,3.5527136788005E-15,30.2091829340964,-0.97400651540104,0.0182562855683308
False,69.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,30.9999996168556,-0.999999999801584,-7.105427357601E-15,29.2370824920617,-0.968877681494214,0.021595090180238
False,70.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,29.9999996170541,-0.999999999801582,0,28.270470955949,-0.962969075695847,0.0253243493130455
False,71.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,28.9999996172525,-0.999999999801584,-3.5527136788005E-15,27.3100458762285,-0.956434493558266,0.0294512795561488
False,72.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,27.9999996174509,-0.999999999801532,-8.5265128291212E-14,26.3566885373467,-0.948861330646688,0.0339776546824879
False,73.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,26.9999996176492,-0.999999999801339,-1.56319401867222E-13,25.4112950186869,-0.940396295316821,0.038896608279348
False,74.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,25.999999613403,-0.99999999173611,-4.05057676289289E-09,24.4748071111197,-0.931153051151948,0.044194540954738
False,75.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,24.9999996016999,-0.999999953865145,-0.000245823651262356,23.5481907536484,-0.920626183532588,0.049853409491746
False,76.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,23.9994352056104,-0.998958329400584,0.000367754985795443,22.6324551449929,-0.909490927934454,0.0558438604537166
False,77.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,22.9981928959241,-0.990594503566362,0.00240448618404443,21.7286241641592,-0.896965443209252,0.0621322488071208
False,78.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,22.0083548724431,-0.976741567422599,0.0148350947573377,20.8377118293548,-0.883480158205643,0.0686829383407179
False,79.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,21.0381079896262,-0.956863179106415,0.0297746436248794,19.9607611999529,-0.869101901475766,0.0754479874656759
False,80.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,20.0906023163268,-0.935530579503314,0.0422802432087579,19.0988006100142,-0.853586824966566,0.0823774316884105
False,81.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,19.1658533585779,-0.913406137801141,0.05392187480955,18.2528234877519,-0.837251066678144,0.0894168764785661
False,82.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,18.2639008290665,-0.890705017404909,0.0648904103363215,17.4238119883307,-0.819746554721695,0.0965091160449703
False,83.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,17.3847518689971,-0.867146819872866,0.0751644664151669,16.6126407847983,-0.801587722176847,0.103594773881678
False,84.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,16.5293303437559,-0.843201080265885,0.0858966756751336,15.8202823322576,-0.782331377994213,0.110614021049154
False,85.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,15.6979399356697,-0.818721453427017,0.0960815618302,15.0475154168332,-0.762419243385971,0.117505796297767
False,86.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,14.8918310019745,-0.793929442879849,0.105364253896425,14.2951006357659,-0.74179607528949,0.124210874550922
False,87.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,14.1106051076997,-0.76864860950549,0.114223410564525,13.5637342344046,-0.720399109267936,0.130671317796264
False,88.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,13.3547410518324,-0.743096749076752,0.122710853441239,12.8540070940166,-0.698596282820061,0.136833497899856
False,89.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,12.6246434889982,-0.71724922565573,0.130564174764157,12.1664669636273,-0.676152341857679,0.142645567570012
False,90.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,11.9202947665451,-0.691261185688202,0.137821272703944,11.5014905177407,-0.653379223895457,0.148065207885073
False,91.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,11.2421429461692,-0.665200930493199,0.144477421097992,10.8595374737109,-0.630320394530432,0.153044302439939
False,92.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,10.5900274593377,-0.639094271603608,0.150519917365182,10.2408336872492,-0.606968051858515,0.157549412002739
False,93.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,9.96412036132029,-0.613056314910233,0.155595340775156,9.64555228066586,-0.583503502351117,0.161551382797207
False,94.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,9.36417579856091,-0.587127711267629,0.160110053331122,9.07377134755998,-0.55999168404281,0.165024211851382
False,95.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,8.79000142364091,-0.561409274844206,0.164076471273807,8.52549692865925,-0.536491589057981,0.167947365358184
False,96.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,8.24134464380864,-0.536053568737431,0.167293484788546,8.00067517695043,-0.513179828459483,0.170326546322981
False,97.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,7.71798233319016,-0.510976421921588,0.169940063230855,7.49913216959935,-0.490010972266402,0.172130902031292
False,98.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,7.21931398112473,-0.486223448135537,0.172021411369516,7.02059954463924,-0.467050912421672,0.173358750807195
False,99.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,6.74525080749127,-0.462067820544985,0.17322569242221,6.56485896802768,-0.444512537353411,0.174048145622204
False,100.0,100.0,1.0,0.0,50.0,False,False,0.1,0.005,0.4,252,6.29515885417869,-0.438445815369319,0.173839023560253,6.13147858445942,-0.42238369715009,0.174186033110337
False,50.0,100.0,1.0,0.0,51.0,False,False,0.1,0.005,0.4,252,49.9999996130854,-0.999999999801581,-7.105427357601E-15,48.0474561999046,-0.998807003407264,0.000157960121370593
False,51.0,100.0,1.0,0.0,51.0,False,False,0.1,0.005,0.4,252,48.9999996132838,-0.999999999801585,1.4210854715202E-14,47.0486576505857,-0.998726153796292,0.000230569932639924
False,52.0,100.0,1.0,0.0,51.0,False,False,0.1,0.005,0.4,252,47.9999996134822,-0.999999999801583,7.105427357601E-15,46.0499503551931,-0.998625154964434,0.000331774277171348
